gene_list,time
ydgI,30000
fumC,30000
uidB,30000
malX,30000
malX,30000
add,30000
gst,30000
ydhH,30000
slyA,30000
ydhJ,30000
sodC,30000
sodC,30000
ydhC,30000
ydhC,30000
ydhC,30000
pykF,30000
ydiK,30000
ydiN,30000
ydiU,30000
ydiU,30000
arpB,30000
katE,30000
ydjC,30000
celD,30000
ydjR,30000
ydjR,30000
astB,30000
ydjZ,30000
ydjI,30000
yeaE,30000
yeaI,30000
yeaU,30000
yeaX,30000
yeaX,30000
yoaA,30000
ptrB,30000
znuA,30000
znuA,30000
yebC,30000
yecP,30000
torY,30000
flhB,30000
cheA,30000
cheA,30000
insA-13,30000
yedU,30000
yedX,30000
cobS,30000
ECB_01906,30000
hisH,30000
hisA,30000
wcaG,30000
gmd,30000
yegO,30000
ogrK,30000
yegZ,30000
ECB_01992,30000
ECB_02000,30000
ECB_02000,30000
ECB_02003,30000
gatY,30000
yegV,30000
ECB_02036,30000
molR,30000
molR,30000
yehZ,30000
yohI,30000
yohK,30000
yeiS,30000
yeiG,30000
lysP,30000
rtn,30000
bcr,30000
yejO,30000
ccmH,30000
ccmF,30000
ccmA,30000
ada,30000
atoS,30000
atoB,30000
yfaP,30000
yfaS,30000
yfaL,30000
yfaL,30000
glpT,30000
menD,30000
menD,30000
nuoM,30000
nuoL,30000
usg,30000
yfcR,30000
yfcR,30000
dsdC,30000
evgS,30000
ypdD,30000
yfeO,30000
yfeO,30000
yfeO,30000
yfeR,30000
tktB,30000
hyfB,30000
uraA,30000
ppx,30000
yfhM,30000
yfhM,30000
pepB,30000
pepB,30000
iscR,30000
csiE,30000
yphD,30000
yphG,30000
yfhG,30000
yfhD,30000
rpoE,30000
rrfG,30000
yfiO,30000
smpB,30000
ygaF,30000
ygaW,30000
nrdI,30000
nrdF,30000
proX,30000
ygaH,30000
gshA,30000
hypF,30000
hycI,30000
ygbL,30000
ygbN,30000
ispF,30000
cysJ,30000
ygcM,30000
ygcN,30000
ygcS,30000
ygcE,30000
ygcE,30000
pyrG,30000
gudP,30000
fucO,30000
ECB_02652,30000
ECB_02652,30000
recB,30000
recB,30000
ptr,30000
tas,30000
tas,30000
yqeF,30000
ygfK,30000
ssnA,30000
guaD,30000
recJ,30000
recJ,30000
fldB,30000
gcvP,30000
ubiH,30000
iciA,30000
argK,30000
speA,30000
yqgE,30000
yggM,30000
ECB_02798,30000
ECB_02798,30000
flu,30000
yeeU,30000
ECB_02821,30000
ECB_02821,30000
ECB_02834,30000
yghF,30000
yghF,30000
yghJ,30000
glcB,30000
glcE,30000
glcE,30000
glcD,30000
ECB_02851,30000
ECB_02856,30000
yghXY,30000
yghA,30000
yghB,30000
yqiG,30000
ygiP,30000
ttdA,30000
dnaG,30000
ygjI,30000
