gene_list,time
guaC,50000
hofC,50000
ampE,50000
aceE,50000
cueO,50000
yadG,50000
yadG,50000
yadD,50000
yadC,50000
htrE,50000
pcnB,50000
pcnB,50000
yadQ,50000
degP,50000
uppS,50000
yaeL,50000
hlpA,50000
accA,50000
ldcC,50000
yaeR,50000
rof,50000
cutF,50000
insB-2,50000
yhhI,50000
yhhI,50000
fhiA,50000
dinB,50000
yafN,50000
yafA,50000
yagV,50000
yagX,50000
ykgL,50000
eaeH,50000
ykgF,50000
ykgH,50000
yahG,50000
yahI,50000
yahJ,50000
yahK,50000
prpE,50000
prpE,50000
lacA,50000
mhpC,50000
yaiT,50000
phoA,50000
araJ,50000
araJ,50000
sbcC,50000
phoB,50000
brnQ,50000
proY,50000
secF,50000
ribH,50000
thiI,50000
clpX,50000
ppiD,50000
ybaE,50000
cof,50000
cof,50000
maa,50000
maa,50000
acrB,50000
kefA,50000
kefA,50000
recR,50000
recR,50000
aes,50000
ybaL,50000
ybaL,50000
ushA,50000
ybbK,50000
ybbO,50000
ybbP,50000
ybbP,50000
gcl,50000
hyi,50000
cysS,50000
sfmD,50000
sfmH,50000
emrE,50000
ybcK,50000
ybcM,50000
ybcM,50000
appY,50000
nfrA,50000
nfrA,50000
cusR,50000
cusB,50000
entF,50000
fepB,50000
entC,50000
cstA,50000
ybdM,50000
ahpF,50000
mrdB,50000
mrdA,50000
ybeA,50000
holA,50000
ybeR,50000
hscC,50000
gltK,50000
gltI,50000
nagC,50000
nagC,50000
pgm,50000
potE,50000
kdpE,50000
kdpD,50000
kdpB,50000
phrB,50000
phrB,50000
ybgJ,50000
ybgK,50000
ybgK,50000
sucB,50000
ybgG,50000
gpmA,50000
gpmA,50000
galE,50000
ybhE,50000
ybhC,50000
ECB_00726,50000
ECB_00726,50000
ECB_00732,50000
ECB_00738,50000
ECB_00738,50000
bioA,50000
bioA,50000
ybhR,50000
rhlE,50000
ybiN,50000
ybiO,50000
glnH,50000
yliE,50000
yliG,50000
yliH,50000
deoR,50000
ybjH,50000
ECB_00833,50000
ECB_00842,50000
potF,50000
hcr,50000
ybjD,50000
ybjD,50000
macB,50000
macB,50000
clpA,50000
dmsA,50000
pflB,50000
msbA,50000
ycbB,50000
ompF,50000
pncB,50000
ssuE,50000
ycbR,50000
ycbS,50000
ycbS,50000
ycbY,50000
uup,50000
ycbG,50000
ycbG,50000
helD,50000
hyaB,50000
hyaC,50000
hyaC,50000
hyaE,50000
appC,50000
appB,50000
appA,50000
yccY,50000
yccZ,50000
torD,50000
cbpA,50000
ycdI,50000
ycdJ,50000
ycdC,50000
ycdB,50000
phoH,50000
ycdR,50000
ycdR,50000
ycdW,50000
csgA,50000
ymdB,50000
ymdC,50000
pyrC,50000
flgA,50000
flgF,50000
flgH,50000
yceD,50000
fhuE,50000
fhuE,50000
ycfS,50000
pepT,50000
ycfC,50000
ymfC,50000
ymgC,50000
ycgG,50000
ycgH,50000
ycgH,50000
ycgK,50000
ycgM,50000
ymgE,50000
treA,50000
dhaM,50000
dhaL,50000
dhaR,50000
ispE,50000
narX,50000
narX,50000
narK,50000
hnr,50000
oppB,50000
cls,50000
yciC,50000
trpE,50000
topA,50000
topA,50000
topA,50000
cysB,50000
pgpB,50000
pyrF,50000
yciR,50000
fabI,50000
sapA,50000
ycjL,50000
ycjL,50000
goaG,50000
goaG,50000
ycjR,50000
ycjU,50000
ycjV,50000
ompG,50000
ycjZ,50000
ycjZ,50000
mppA,50000
mppA,50000
ynaI,50000
ydaA,50000
ydaA,50000
ogt,50000
abgB,50000
abgA,50000
recE,50000
recE,50000
recE,50000
recE,50000
ydfQ,50000
ECB_01341,50000
ECB_01344,50000
ydbK,50000
ydbH,50000
ydbD,50000
ydbD,50000
ynbB,50000
hrpA,50000
gapC,50000
ydcN,50000
ydcN,50000
ydcT,50000
ECB_01413,50000
ECB_01416,50000
yddE,50000
narZ,50000
narZ,50000
narU,50000
yddG,50000
fdnH,50000
dos,50000
dos,50000
dos,50000
dos,50000
xasA,50000
xasA,50000
yddB,50000
ydeN,50000
ydeQ,50000
ydeT,50000
ECB_01464,50000
hipA,50000
ydeU,50000
ydeU,50000
yneE,50000
marR,50000
ydfJ,50000
ECB_01510,50000
dicC,50000
ynfE,50000
ynfF,50000
ynfM,50000
rstA,50000
rstB,50000
manA,50000
malX,50000
ydgJ,50000
ydgK,50000
rnfG,50000
tyrS,50000
ydhK,50000
lhr,50000
ydhO,50000
ydhO,50000
purR,50000
cfa,50000
ydhR,50000
ydhT,50000
pykF,50000
ydiL,50000
ydiF,50000
ydiO,50000
ydiS,50000
ydiA,50000
arpB,50000
yniB,50000
ydjO,50000
katE,50000
celF,50000
celD,50000
celA,50000
ydjQ,50000
astC,50000
ydjX,50000
ydjZ,50000
ynjI,50000
topB,50000
sppA,50000
ydjG,50000
ydjH,50000
ydjK,50000
ydjL,50000
ydjL,50000
gapA,50000
yeaI,50000
yoaF,50000
fadD,50000
fadD,50000
yoaA,50000
yoaE,50000
prc,50000
ptrB,50000
yebK,50000
znuA,50000
ruvB,50000
ruvC,50000
yecE,50000
torY,50000
torY,50000
flhA,50000
cheR,50000
tap,50000
tap,50000
motA,50000
ftn,50000
uvrC,50000
uvrY,50000
yedV,50000
yeeJ,50000
yeeJ,50000
yeeJ,50000
shiA,50000
cbl,50000
cobT,50000
yeeA,50000
yeeA,50000
yeeF,50000
hisC,50000
hisH,50000
wzzB,50000
ugd,50000
cpsG,50000
gmd,50000
gmd,50000
wcaE,50000
wcaD,50000
wza,50000
asmA,50000
yegE,50000
yegD,50000
yegI,50000
yegI,50000
yegI,50000
ECB_01992,50000
ECB_01994,50000
ECB_01994,50000
ECB_02000,50000
ECB_02000,50000
yegV,50000
yegW,50000
metG,50000
metG,50000
molR,50000
molR,50000
yehI,50000
yehM,50000
yehQ,50000
yehW,50000
yehY,50000
yohI,50000
yohI,50000
mglA,50000
mglA,50000
galS,50000
yeiH,50000
yeiH,50000
fruB,50000
yeiR,50000
yejA,50000
yejE,50000
bcr,50000
rsuA,50000
yejK,50000
yejO,50000
narP,50000
ccmH,50000
ccmG,50000
ccmC,50000
ccmA,50000
napA,50000
yojI,50000
atoS,50000
atoS,50000
yfaL,50000
yfaL,50000
glpT,50000
glpC,50000
yfaV,50000
yfaX,50000
arnT,50000
menC,50000
yfbB,50000
menD,50000
nuoM,50000
nuoH,50000
nuoG,50000
nuoG,50000
yfbS,50000
yfcE,50000
yfcI,50000
purF,50000
accD,50000
pdxB,50000
yfcM,50000
yfcA,50000
yfcB,50000
yfcTU,50000
yfcTU,50000
yfdC,50000
emrY,50000
evgS,50000
yfdW,50000
yfdY,50000
ypdA,50000
ypdG,50000
yfeO,50000
yfeA,50000
yfeA,50000
yfeA,50000
lysV,50000
ligA,50000
crr,50000
yfeS,50000
yfeU,50000
yfeU,50000
ypeA,50000
amiA,50000
yfeG,50000
yffI,50000
eutG,50000
cchB,50000
cchB,50000
eutT,50000
talA,50000
talA,50000
aegA,50000
acrD,50000
gcvR,50000
hyfE,50000
uraA,50000
yfgF,50000
guaB,50000
yfgK,50000
yfgM,50000
hisS,50000
pepB,50000
hscA,50000
hscA,50000
iscS,50000
yphA,50000
yphF,50000
yphG,50000
yfhB,50000
yfiD,50000
yfiD,50000
yfiF,50000
yfiQ,50000
pssA,50000
kgtP,50000
rrfG,50000
pheA,50000
yfiR,50000
rpsP,50000
grpE,50000
ECB_02509,50000
ECB_02509,50000
ECB_02512,50000
gabD,50000
proV,50000
ygaX,50000
recX,50000
recX,50000
hypF,50000
ascG,50000
hycF,50000
hycF,50000
hycC,50000
rpoS,50000
nlpD,50000
ygbE,50000
cysJ,50000
ygcQ,50000
ygcQ,50000
ygcR,50000
ygcR,50000
ECB_02621,50000
ygcF,50000
eno,50000
chpA,50000
barA,50000
barA,50000
gudX,50000
gudX,50000
yqcB,50000
yqcD,50000
ygdH,50000
sdaC,50000
ECB_02650,50000
fucI,50000
fucK,50000
ygdI,50000
csdA,50000
ygdL,50000
ptr,50000
ptr,50000
ptr,50000
recC,50000
ptsP,50000
ygdQ,50000
aas,50000
galR,50000
lysA,50000
kduD,50000
xdhA,50000
xdhA,50000
xdhA,50000
ygeV,50000
ygeW,50000
prfB,50000
dsbC,50000
xerD,50000
ygfY,50000
bglA,50000
visC,50000
ubiH,50000
ygfE,50000
sbm,50000
sbm,50000
sbm,50000
ygfI,50000
yggB,50000
yggC,50000
yggF,50000
yggP,50000
gshB,50000
yggS,50000
mutY,50000
speC,50000
ECB_02797,50000
yeeR,50000
yafZ,50000
