population,gene_list
Ara+6B,yhbX
Ara+6B,glmM
Ara+6B,yhbE
Ara+6B,yrbG
Ara+6B,yhbG
Ara+6B,yhbH
Ara+6B,arcB
Ara+6B,yhcC
Ara+6B,gltB
Ara+6B,nanA
Ara+6B,yhcM
Ara+6B,yhdG
Ara+6B,acrF
Ara+6B,acrF
Ara+6B,rrmB
Ara+6B,rpsE
Ara+6B,rplP
Ara+6B,rplW
Ara+6B,gspA
Ara+6B,gspA
Ara+6B,gspA
Ara+6B,gspE
Ara+6B,gspI
Ara+6B,gspM
Ara+6B,gspO
Ara+6B,chiA
Ara+6B,fusA
Ara+6B,kefB
Ara+6B,nirB
Ara+6B,cysG
Ara+6B,yhfM
Ara+6B,yhfT
Ara+6B,yhfZ
Ara+6B,hofQ
Ara+6B,envZ
Ara+6B,feoB
Ara+6B,yhgH
Ara+6B,gntT
Ara+6B,malT
Ara+6B,malT
Ara+6B,malT
Ara+6B,rtcB
Ara+6B,yzgL
Ara+6B,ECB_03279
Ara+6B,glgP
Ara+6B,glgX
Ara+6B,glgB
Ara+6B,gntR
Ara+6B,ugpQ
Ara+6B,ugpC
Ara+6B,yhhN
Ara+6B,yhhS
Ara+6B,acpT
Ara+6B,nikD
Ara+6B,nikE
Ara+6B,yhiM
Ara+6B,yhiN
Ara+6B,yhiP
Ara+6B,yhiS
Ara+6B,hdeB
Ara+6B,hdeA
Ara+6B,yhiW
Ara+6B,treF
Ara+6B,yhjB
Ara+6B,yhjD
Ara+6B,yhjG
Ara+6B,yhjU
Ara+6B,dppC
Ara+6B,dppA
Ara+6B,xylB
Ara+6B,xylA
Ara+6B,xylG
Ara+6B,xylR
Ara+6B,malS
Ara+6B,malS
Ara+6B,avtA
Ara+6B,yiaO
Ara+6B,yiaV
Ara+6B,selB
Ara+6B,yibF
Ara+6B,rhsA
Ara+6B,rhsA
Ara+6B,yibA
Ara+6B,yibG
Ara+6B,yibH
Ara+6B,ECB_03460
Ara+6B,ECB_03460
Ara+6B,tdh
Ara+6B,waaV
Ara+6B,waaV
Ara+6B,waaW
Ara+6B,waaW
Ara+6B,waaT
Ara+6B,waaT
Ara+6B,slmA
Ara+6B,pyrE
Ara+6B,spoT
Ara+6B,ECB_03521
Ara+6B,ECB_03525
Ara+6B,nlpA
Ara+6B,yicO
Ara+6B,uhpC
Ara+6B,uhpB
Ara+6B,ilvB
Ara+6B,yidI
Ara+6B,dgoK
Ara+6B,gyrB
Ara+6B,tnaB
Ara+6B,yieC
Ara+6B,bglF
Ara+6B,bglG
Ara+6B,bglG
Ara+6B,pstB
Ara+6B,pstA
Ara+6B,pstS
Ara+6B,glmS
Ara+6B,yieM
Ara+6B,yieP
Ara+6B,yifB
Ara+6B,yifB
Ara+6B,ilvG
Ara+6B,gppA
Ara+6B,wecD
Ara+6B,aslB
Ara+6B,pldA
Ara+6B,rhtB
Ara+6B,metR
Ara+6B,metE
Ara+6B,ECB_03716
Ara+6B,ECB_03719
Ara+6B,yigN
Ara+6B,rfaH
Ara+6B,yihD
Ara+6B,dsbA
Ara+6B,yihG
Ara+6B,yihO
Ara+6B,yihQ
Ara+6B,yihQ
Ara+6B,fdoG
Ara+6B,frvX
Ara+6B,rhaS
Ara+6B,hslU
Ara+6B,hslU
Ara+6B,katG
Ara+6B,gldA
Ara+6B,talC
Ara+6B,talC
Ara+6B,ppc
Ara+6B,udhA
Ara+6B,rpoC
Ara+6B,thiC
Ara+6B,zraR
Ara+6B,yjaB
Ara+6B,iclR
Ara+6B,metH
Ara+6B,yjbH
Ara+6B,lamB
Ara+6B,plsB
Ara+6B,yjbN
Ara+6B,qor
Ara+6B,uvrA
Ara+6B,uvrA
Ara+6B,yjcC
Ara+6B,yjcF
Ara+6B,yjcO
Ara+6B,alsC
Ara+6B,alsB
Ara+6B,phnJ
Ara+6B,phnC
Ara+6B,yjdA
Ara+6B,fumB
Ara+6B,yjdL
Ara+6B,cadA
Ara+6B,yjeA
Ara+6B,yjeM
Ara+6B,yjeM
Ara+6B,hflC
Ara+6B,yjfR
Ara+6B,ulaA
Ara+6B,sgaU
Ara+6B,sgaE
Ara+6B,ECB_04072
Ara+6B,ECB_04073
Ara+6B,ytfF
Ara+6B,ytfN
Ara+6B,ytfQ
Ara+6B,treC
Ara+6B,pyrL
Ara+6B,yjgB
Ara+6B,yis2
Ara+6B,fecB
Ara+6B,fecA
Ara+6B,sgcR
Ara+6B,sgcA
Ara+6B,yjhQ
Ara+6B,fimI
Ara+6B,fimF
Ara+6B,yjiM
Ara+6B,yjiPQ
Ara+6B,hsdM
Ara+6B,hpaF
Ara+6B,yjjA
Ara+6B,yjjP
Ara+6B,yjjQ
Ara+6B,bglJ
Ara+6B,yjjW
Ara+6B,yjjW
Ara+6B,yjjI
Ara+6B,deoC
Ara+6B,deoA
Ara+6B,lplA
Ara+6B,lplA
Ara+6B,serB
Ara+6B,nadR
