population,gene_list
Ara+3A,yfeU
Ara+3A,ypeA
Ara+3A,eutB
Ara+3A,eutE
Ara+3A,cchA
Ara+3A,narQ
Ara+3A,acrD
Ara+3A,acrD
Ara+3A,acrD
Ara+3A,dapA
Ara+3A,hyfD
Ara+3A,hyfD
Ara+3A,hyfG
Ara+3A,hyfR
Ara+3A,focB
Ara+3A,upp
Ara+3A,ppk
Ara+3A,yfgH
Ara+3A,yfgI
Ara+3A,pbpC
Ara+3A,yfhM
Ara+3A,pepB
Ara+3A,hscA
Ara+3A,hscA
Ara+3A,hscA
Ara+3A,iscS
Ara+3A,hcaE
Ara+3A,hcaE
Ara+3A,hcaB
Ara+3A,yphF
Ara+3A,yphF
Ara+3A,yphG
Ara+3A,yphG
Ara+3A,yphG
Ara+3A,yphG
Ara+3A,yphH
Ara+3A,yfhK
Ara+3A,yfhD
Ara+3A,era
Ara+3A,rseC
Ara+3A,yfiE
Ara+3A,yfiK
Ara+3A,yfiP
Ara+3A,pssA
Ara+3A,yfiO
Ara+3A,rplS
Ara+3A,ffh
Ara+3A,ppnK
Ara+3A,recN
Ara+3A,ECB_02509
Ara+3A,ECB_02510
Ara+3A,ECB_02511
Ara+3A,ygaF
Ara+3A,gabP
Ara+3A,gabP
Ara+3A,stpA
Ara+3A,nrdF
Ara+3A,emrR
Ara+3A,yqaB
Ara+3A,alaS
Ara+3A,srlB
Ara+3A,norV
Ara+3A,hypF
Ara+3A,ascF
Ara+3A,hycG
Ara+3A,hycG
Ara+3A,hycC
Ara+3A,hypE
Ara+3A,mutS
Ara+3A,ygbI
Ara+3A,ygbJ
Ara+3A,ygbJ
Ara+3A,rpoS
Ara+3A,surE
Ara+3A,ispD
Ara+3A,ygcN
Ara+3A,ygcS
Ara+3A,relA
Ara+3A,ygdH
Ara+3A,ECB_02652
Ara+3A,fucI
Ara+3A,fucU
Ara+3A,amiC
Ara+3A,amiC
Ara+3A,recD
Ara+3A,recB
Ara+3A,recB
Ara+3A,recC
Ara+3A,recC
Ara+3A,mutH
Ara+3A,lysR
Ara+3A,kduI
Ara+3A,yqeF
Ara+3A,ygeR
Ara+3A,ygeR
Ara+3A,ygeR
Ara+3A,ygeR
Ara+3A,xdhA
Ara+3A,xdhA
Ara+3A,xdhA
Ara+3A,xdhA
Ara+3A,ygeW
Ara+3A,ygeY
Ara+3A,yqeB
Ara+3A,yqeC
Ara+3A,yqeC
Ara+3A,ygfK
Ara+3A,ssnA
Ara+3A,xdhD
Ara+3A,xdhD
Ara+3A,ygfO
Ara+3A,lysS
Ara+3A,fldB
Ara+3A,ygfX
Ara+3A,bglA
Ara+3A,ubiH
Ara+3A,pepP
Ara+3A,sbm
Ara+3A,argK
Ara+3A,ygfI
Ara+3A,ygfI
Ara+3A,yggB
Ara+3A,cmtB
Ara+3A,gshB
Ara+3A,yggW
Ara+3A,yggW
Ara+3A,ECB_02798
Ara+3A,flu
Ara+3A,flu
Ara+3A,flu
Ara+3A,flu
Ara+3A,yafZ
Ara+3A,yafZ
Ara+3A,ECB_02804
Ara+3A,yeeU
Ara+3A,yeeU
Ara+3A,yeeU
Ara+3A,yeeU
Ara+3A,ECB_02813
Ara+3A,ECB_02816
Ara+3A,ECB_02817
Ara+3A,ECB_02819
Ara+3A,ECB_02821
Ara+3A,ECB_02821
Ara+3A,ECB_02831
Ara+3A,ECB_02831
Ara+3A,ECB_02833
Ara+3A,ECB_02836
Ara+3A,ECB_02836
Ara+3A,ECB_02836
Ara+3A,ECB_02836
Ara+3A,ECB_02838
Ara+3A,yghF
Ara+3A,yghG
Ara+3A,yghJ
Ara+3A,yghO
Ara+3A,ECB_02852
Ara+3A,ECB_02854
Ara+3A,ECB_02856
Ara+3A,ECB_02856
Ara+3A,ECB_02856
Ara+3A,ECB_02857
Ara+3A,yghS
Ara+3A,yghS
Ara+3A,gss
Ara+3A,hybO
Ara+3A,hybO
Ara+3A,yghB
Ara+3A,yghB
Ara+3A,yqhD
Ara+3A,yqhH
Ara+3A,ygiQ
Ara+3A,parC
Ara+3A,tolC
Ara+3A,ygiC
Ara+3A,ygiE
Ara+3A,yqiK
Ara+3A,rfaE
Ara+3A,glnE
Ara+3A,ttdA
Ara+3A,ygjE
Ara+3A,rpoD
Ara+3A,rpoD
Ara+3A,ygjG
Ara+3A,ygjK
Ara+3A,ygjP
Ara+3A,ygjR
Ara+3A,ygjT
Ara+3A,ygjU
Ara+3A,uxaA
Ara+3A,exuT
Ara+3A,yqjA
Ara+3A,yqjG
Ara+3A,yhaJ
Ara+3A,yhaK
Ara+3A,yhaM
Ara+3A,garK
Ara+3A,garK
Ara+3A,garP
Ara+3A,agaS
Ara+3A,agaY
Ara+3A,agaC
Ara+3A,yraN
Ara+3A,yhbV
Ara+3A,mtr
Ara+3A,mtr
Ara+3A,mtr
Ara+3A,nlpI
Ara+3A,infB
Ara+3A,infB
Ara+3A,nusA
Ara+3A,greA
Ara+3A,yrbE
Ara+3A,rpoN
Ara+3A,mtgA
Ara+3A,ECB_03080
Ara+3A,nanK
Ara+3A,rplM
Ara+3A,mreC
Ara+3A,yhdT
Ara+3A,panF
Ara+3A,acrE
Ara+3A,rrfD
Ara+3A,smf
Ara+3A,smf
Ara+3A,rpsD
Ara+3A,gspA
Ara+3A,gspA
Ara+3A,gspE
Ara+3A,gspG
Ara+3A,gspJ
Ara+3A,kefB
Ara+3A,yheS
Ara+3A,yheT
Ara+3A,prkB
Ara+3A,yhfK
Ara+3A,pabA
Ara+3A,ppiA
Ara+3A,nirB
Ara+3A,cysG
Ara+3A,hofQ
Ara+3A,mrcA
Ara+3A,yrfF
Ara+3A,ompR
Ara+3A,greB
Ara+3A,feoB
Ara+3A,gntT
Ara+3A,malQ
Ara+3A,malQ
Ara+3A,malP
Ara+3A,malP
Ara+3A,malT
Ara+3A,malT
Ara+3A,malT
Ara+3A,ugpE
Ara+3A,ugpA
Ara+3A,rpoH
Ara+3A,ftsY
Ara+3A,zntA
Ara+3A,nikB
Ara+3A,nikB
Ara+3A,nikB
Ara+3A,yhiH
Ara+3A,yhiP
Ara+3A,yhiS
Ara+3A,yhiE
Ara+3A,yhiU
Ara+3A,yhiV
Ara+3A,yhjA
Ara+3A,yhjA
Ara+3A,yhjA
Ara+3A,yhjA
Ara+3A,yhjB
Ara+3A,yhjC
Ara+3A,yhjD
Ara+3A,yhjJ
Ara+3A,ldrD
Ara+3A,dppC
Ara+3A,dppB
Ara+3A,dppA
Ara+3A,xylF
Ara+3A,yiaN
Ara+3A,lyxK
Ara+3A,yiaU
Ara+3A,yibJ
Ara+3A,mtlD
Ara+3A,ECB_03457
Ara+3A,ECB_03460
Ara+3A,yibQ
Ara+3A,waaT
Ara+3A,mutM
Ara+3A,ECB_03519
Ara+3A,ECB_03519
Ara+3A,yicL
Ara+3A,yicM
Ara+3A,yidK
Ara+3A,yidR
Ara+3A,dnaN
Ara+3A,trmE
Ara+3A,pstS
Ara+3A,glmU
Ara+3A,atpB
Ara+3A,atpI
Ara+3A,gidA
Ara+3A,yieM
Ara+3A,yieP
Ara+3A,ilvM
Ara+3A,rfe
Ara+3A,yifK
Ara+3A,ECB_03690
Ara+3A,pldA
Ara+3A,ECB_03710
Ara+3A,ECB_03715
Ara+3A,ECB_03715
Ara+3A,bipA
Ara+3A,yihP
Ara+3A,yiiD
Ara+3A,yiiG
Ara+3A,ECB_03786
Ara+3A,ECB_03786
Ara+3A,rhaR
Ara+3A,kdgT
Ara+3A,kdgT
Ara+3A,glpX
Ara+3A,hslU
Ara+3A,ftsN
Ara+3A,metL
Ara+3A,yijD
Ara+3A,thiG
Ara+3A,iclR
Ara+3A,metH
Ara+3A,metH
Ara+3A,yjbB
Ara+3A,ubiC
Ara+3A,actP
Ara+3A,alsA
Ara+3A,rpiR
Ara+3A,phnP
Ara+3A,phnI
Ara+3A,proP
Ara+3A,adiY
Ara+3A,yjdF
Ara+3A,lysU
Ara+3A,cadC
Ara+3A,yjdC
Ara+3A,yjeI
Ara+3A,ampC
Ara+3A,ampC
Ara+3A,ampC
Ara+3A,yjeM
Ara+3A,yjeP
Ara+3A,hflK
Ara+3A,yjfL
Ara+3A,yjfC
Ara+3A,sgaU
Ara+3A,sgaU
Ara+3A,sgaU
Ara+3A,cycA
Ara+3A,cpdB
Ara+3A,cysQ
Ara+3A,ytfN
Ara+3A,ytfQ
Ara+3A,ytfR
Ara+3A,cybC
Ara+3A,treR
Ara+3A,mgtA
Ara+3A,mgtA
Ara+3A,pyrL
Ara+3A,yjgH
Ara+3A,yjgJ
Ara+3A,yjgN
Ara+3A,yjgR
Ara+3A,idnD
Ara+3A,yjgB
Ara+3A,yjhB
Ara+3A,ECB_04148
Ara+3A,fecD
Ara+3A,insB-25
Ara+3A,sgcE
Ara+3A,sgcE
Ara+3A,sgcQ
Ara+3A,yjhA
Ara+3A,fimA
Ara+3A,fimH
Ara+3A,gntP
Ara+3A,gntP
Ara+3A,gntP
Ara+3A,uxuA
Ara+3A,uxuA
Ara+3A,uxuB
Ara+3A,yjiH
Ara+3A,yjiJ
Ara+3A,yjiJ
Ara+3A,yjiV
Ara+3A,yjiV
Ara+3A,yjiV
Ara+3A,hsdS
Ara+3A,hsdM
Ara+3A,hsdR
Ara+3A,mrr
Ara+3A,hpaB
Ara+3A,hpaH
Ara+3A,dnaT
Ara+3A,yjjB
Ara+3A,bglJ
Ara+3A,leuV
Ara+3A,yjjW
Ara+3A,yjjI
Ara+3A,sms
Ara+3A,sms
Ara+3A,nadR
Ara+3A,slt
Ara+3A,slt
Ara+3A,slt
Ara+3A,creB
Ara+3A,creC
Ara+3A,creD
Ara+3A,creD
Ara+3A,creD
Ara+3A,arcA
Ara+3B,thrA
Ara+3B,yaaJ
Ara+3B,insL-1
Ara+3B,nhaA
Ara+3B,fkpB
Ara+3B,ispH
Ara+3B,caiC
Ara+3B,caiA
Ara+3B,caiT
Ara+3B,yaaU
Ara+3B,yaaU
Ara+3B,imp
Ara+3B,hepA
Ara+3B,polB
Ara+3B,araC
Ara+3B,thiP
Ara+3B,thiP
Ara+3B,setA
Ara+3B,leuC
Ara+3B,ilvI
Ara+3B,ilvI
Ara+3B,ftsI
Ara+3B,murE
Ara+3B,murF
Ara+3B,murG
Ara+3B,ftsZ
Ara+3B,secA
Ara+3B,secA
Ara+3B,hofC
Ara+3B,hofB
Ara+3B,aroP
Ara+3B,aroP
Ara+3B,lpdA
Ara+3B,yacH
Ara+3B,yacH
Ara+3B,yacH
Ara+3B,speE
Ara+3B,gcd
Ara+3B,yadG
Ara+3B,yadH
Ara+3B,yadH
Ara+3B,pcnB
Ara+3B,pcnB
Ara+3B,sfsA
Ara+3B,yadQ
Ara+3B,yadS
Ara+3B,degP
Ara+3B,degP
Ara+3B,map
Ara+3B,uppS
Ara+3B,yaeT
Ara+3B,lpxD
Ara+3B,lpxB
Ara+3B,accA
Ara+3B,ldcC
Ara+3B,tilS
Ara+3B,tilS
Ara+3B,tilS
Ara+3B,yafC
Ara+3B,ECB_00212
Ara+3B,yhhI
Ara+3B,yafA
Ara+3B,proB
Ara+3B,yagQ
Ara+3B,yagW
Ara+3B,yagX
Ara+3B,yagX
Ara+3B,yagX
Ara+3B,eaeH
Ara+3B,ykgF
Ara+3B,ECB_00265
Ara+3B,betB
Ara+3B,betT
Ara+3B,yahA
Ara+3B,yahB
Ara+3B,yahD
Ara+3B,yahF
Ara+3B,yahF
Ara+3B,yahJ
Ara+3B,yahJ
Ara+3B,prpE
Ara+3B,lacY
Ara+3B,lacZ
Ara+3B,lacI
Ara+3B,mhpR
Ara+3B,mhpD
Ara+3B,yaiL
Ara+3B,frmA
Ara+3B,tauA
Ara+3B,tauB
Ara+3B,hemB
Ara+3B,yaiT
Ara+3B,yaiW
Ara+3B,psiF
Ara+3B,yaiI
Ara+3B,yajF
Ara+3B,yajF
Ara+3B,yajF
Ara+3B,sbcC
Ara+3B,phoB
Ara+3B,phoR
Ara+3B,brnQ
Ara+3B,queA
Ara+3B,queA
Ara+3B,pgpA
Ara+3B,ECB_00377
Ara+3B,ampG
Ara+3B,clpX
Ara+3B,insL-2
Ara+3B,ybaE
Ara+3B,glnK
Ara+3B,glnK
Ara+3B,amtB
Ara+3B,gsk
Ara+3B,ybaL
Ara+3B,ybaT
Ara+3B,ybbP
Ara+3B,rhsD
Ara+3B,ybbD
Ara+3B,ybbD
Ara+3B,allR
Ara+3B,allR
Ara+3B,gcl
Ara+3B,allP
Ara+3B,allC
Ara+3B,ylbE
Ara+3B,purK
Ara+3B,sfmA
Ara+3B,sfmC
Ara+3B,sfmF
Ara+3B,ybcH
Ara+3B,fepA
Ara+3B,fes
Ara+3B,fes
Ara+3B,entF
Ara+3B,fepE
Ara+3B,entB
Ara+3B,entA
Ara+3B,cstA
Ara+3B,ybdH
Ara+3B,ybdM
Ara+3B,ybdQ
Ara+3B,citT
Ara+3B,citF
Ara+3B,citF
Ara+3B,dcuC
Ara+3B,phpB
Ara+3B,ybeV
Ara+3B,gltL
Ara+3B,gltJ
Ara+3B,ybeX
Ara+3B,ybeZ
Ara+3B,asnB
Ara+3B,nagC
Ara+3B,nagE
Ara+3B,nagE
Ara+3B,ybfF
Ara+3B,pgm
Ara+3B,potE
Ara+3B,kdpD
Ara+3B,kdpD
Ara+3B,kdpC
Ara+3B,kdpB
Ara+3B,ybgA
Ara+3B,nei
Ara+3B,ybgP
Ara+3B,ybgQ
Ara+3B,ybgQ
Ara+3B,sdhB
Ara+3B,sucA
Ara+3B,sucA
Ara+3B,sucB
Ara+3B,hrsA
Ara+3B,hrsA
Ara+3B,pnuC
Ara+3B,pnuC
Ara+3B,aroG
Ara+3B,aroG
Ara+3B,gpmA
Ara+3B,galM
Ara+3B,modE
Ara+3B,modA
Ara+3B,ybhD
Ara+3B,ybhD
Ara+3B,ybhJ
Ara+3B,ybhJ
Ara+3B,ECB_00731
Ara+3B,ECB_00735
Ara+3B,ECB_00735
Ara+3B,ECB_00735
Ara+3B,ECB_00737
Ara+3B,ECB_00738
Ara+3B,ECB_00739
Ara+3B,ybhK
Ara+3B,moaB
Ara+3B,moaB
Ara+3B,moaB
Ara+3B,moaE
Ara+3B,ybhF
Ara+3B,ybiL
Ara+3B,ybiO
Ara+3B,glnQ
Ara+3B,ybiP
Ara+3B,mntR
Ara+3B,ybiV
Ara+3B,ybiK
Ara+3B,yliF
Ara+3B,cmr
Ara+3B,ECB_00814
Ara+3B,ECB_00816
Ara+3B,ECB_00816
Ara+3B,ECB_00817
Ara+3B,ECB_00819
Ara+3B,ECB_00834
Ara+3B,ECB_00845
Ara+3B,ECB_00845
Ara+3B,ECB_00845
Ara+3B,ECB_00845
Ara+3B,artJ
Ara+3B,ybjT
Ara+3B,poxB
Ara+3B,hcr
Ara+3B,hcp
Ara+3B,ybjE
Ara+3B,ybjE
Ara+3B,macA
Ara+3B,macB
Ara+3B,cspD
Ara+3B,clpA
Ara+3B,clpA
Ara+3B,ftsK
Ara+3B,serS
Ara+3B,ycaK
Ara+3B,pflB
Ara+3B,focA
Ara+3B,ycaO
Ara+3B,rpsA
Ara+3B,lpxK
Ara+3B,ycbJ
Ara+3B,ycbJ
Ara+3B,mukF
Ara+3B,mukF
Ara+3B,mukB
Ara+3B,ycbB
Ara+3B,ycbB
Ara+3B,pncB
Ara+3B,ycbT
Ara+3B,ycbF
Ara+3B,ycbF
Ara+3B,ycbF
Ara+3B,pyrD
Ara+3B,pqiA
Ara+3B,pqiB
Ara+3B,ycbZ
Ara+3B,yccS
Ara+3B,yccS
Ara+3B,helD
Ara+3B,yccW
Ara+3B,hyaB
Ara+3B,hyaE
Ara+3B,hyaF
Ara+3B,hyaF
Ara+3B,yccC
Ara+3B,yccZ
Ara+3B,yccZ
Ara+3B,yccZ
Ara+3B,ymcD
Ara+3B,torS
Ara+3B,torS
Ara+3B,torT
Ara+3B,torC
Ara+3B,torC
Ara+3B,ycdI
Ara+3B,phoH
Ara+3B,ycdQ
Ara+3B,ycdS
Ara+3B,ycdS
Ara+3B,mdoH
Ara+3B,grxB
Ara+3B,mviM
Ara+3B,rne
Ara+3B,plsX
Ara+3B,plsX
Ara+3B,tmk
Ara+3B,fhuE
Ara+3B,ycfS
Ara+3B,phoP
Ara+3B,trmU
Ara+3B,ycgG
Ara+3B,minD
Ara+3B,umuC
Ara+3B,alr
Ara+3B,ycgV
Ara+3B,narL
Ara+3B,narX
Ara+3B,narG
Ara+3B,adhE
Ara+3B,oppA
Ara+3B,trpE
Ara+3B,yciT
Ara+3B,sapA
Ara+3B,ycjL
Ara+3B,ordL
Ara+3B,pspF
Ara+3B,pspE
Ara+3B,ycjZ
Ara+3B,mppA
Ara+3B,mppA
Ara+3B,fnr
Ara+3B,abgA
Ara+3B,dbpA
Ara+3B,dbpA
Ara+3B,ECB_01342
Ara+3B,ompN
Ara+3B,aldA
Ara+3B,ydcJ
Ara+3B,ydcK
Ara+3B,ydcK
Ara+3B,ydcS
Ara+3B,ydcV
Ara+3B,yncB
Ara+3B,yncB
Ara+3B,yncD
Ara+3B,yncG
Ara+3B,yncG
Ara+3B,yddH
Ara+3B,yddE
Ara+3B,fdnG
Ara+3B,yddO
Ara+3B,yddO
Ara+3B,yddO
Ara+3B,yddP
Ara+3B,yddR
Ara+3B,yddS
Ara+3B,xasA
Ara+3B,ydeQ
Ara+3B,ydeT
Ara+3B,ECB_01464
Ara+3B,ECB_01465
Ara+3B,ydeU
Ara+3B,ydeI
Ara+3B,stfR
Ara+3B,essQ
Ara+3B,ECB_01528
Ara+3B,ECB_01528
Ara+3B,ECB_01530
Ara+3B,ydfE
Ara+3B,ynfE
Ara+3B,ynfI
Ara+3B,mlc
Ara+3B,ydgF
Ara+3B,fumA
Ara+3B,uidB
Ara+3B,add
Ara+3B,add
Ara+3B,rnfC
Ara+3B,sodC
Ara+3B,sodC
Ara+3B,lhr
Ara+3B,lhr
Ara+3B,ydhS
Ara+3B,ydhV
Ara+3B,ydhV
Ara+3B,pykF
Ara+3B,ynhG
Ara+3B,ynhG
Ara+3B,ydiK
Ara+3B,ydiM
Ara+3B,btuD
Ara+3B,arpB
Ara+3B,yniC
Ara+3B,ydjM
Ara+3B,celB
Ara+3B,astB
Ara+3B,astD
Ara+3B,ydjX
Ara+3B,ynjC
Ara+3B,ynjC
Ara+3B,ansA
Ara+3B,yeaG
Ara+3B,yeaG
Ara+3B,yeaK
Ara+3B,yeaT
Ara+3B,yoaC
Ara+3B,sdaA
Ara+3B,yoaE
Ara+3B,yoaE
Ara+3B,manY
Ara+3B,yebQ
Ara+3B,yebS
Ara+3B,yebS
Ara+3B,yebZ
Ara+3B,purT
Ara+3B,edd
Ara+3B,zwf
Ara+3B,yebK
Ara+3B,pykA
Ara+3B,yebC
Ara+3B,yecN
Ara+3B,flhA
Ara+3B,cheZ
Ara+3B,cheB
Ara+3B,cheB
Ara+3B,tar
Ara+3B,motB
Ara+3B,motA
Ara+3B,otsA
Ara+3B,yecR
Ara+3B,ftn
Ara+3B,yedY
Ara+3B,yedY
Ara+3B,yeeJ
Ara+3B,yeeJ
Ara+3B,yeeJ
Ara+3B,amn
Ara+3B,cobT
Ara+3B,ECB_01906
Ara+3B,yeeE
Ara+3B,yeeY
Ara+3B,hisB
Ara+3B,cpsB
Ara+3B,wcaG
Ara+3B,wzc
Ara+3B,yegE
Ara+3B,yegI
Ara+3B,yegM
Ara+3B,ECB_01991
Ara+3B,ECB_01992
Ara+3B,ECB_02000
Ara+3B,ECB_02001
Ara+3B,ECB_02003
Ara+3B,ECB_02003
Ara+3B,ECB_02003
Ara+3B,ECB_02004
Ara+3B,ECB_02008
Ara+3B,ECB_02010
Ara+3B,ECB_02013
Ara+3B,gatZ
Ara+3B,thiD
Ara+3B,thiM
Ara+3B,molR
Ara+3B,molR
Ara+3B,molR
Ara+3B,molR
Ara+3B,yehI
Ara+3B,yehP
Ara+3B,yehQ
Ara+3B,yehQ
Ara+3B,yehT
Ara+3B,yehV
Ara+3B,pbpG
Ara+3B,cdd
Ara+3B,yeiT
Ara+3B,yeiB
Ara+3B,yeiB
Ara+3B,yeiG
Ara+3B,yeiG
Ara+3B,cirA
Ara+3B,lysP
Ara+3B,lysP
Ara+3B,rihB
Ara+3B,yeiQ
Ara+3B,yejA
Ara+3B,yejB
Ara+3B,yejE
Ara+3B,yejH
Ara+3B,rplY
Ara+3B,yejK
Ara+3B,yejO
Ara+3B,yejO
Ara+3B,ccmF
Ara+3B,ccmD
Ara+3B,napH
Ara+3B,atoC
Ara+3B,atoB
Ara+3B,atoB
Ara+3B,yfaQ
Ara+3B,yfaS
Ara+3B,yfaT
Ara+3B,yfaA
Ara+3B,yfaE
Ara+3B,glpT
Ara+3B,glpT
Ara+3B,glpC
Ara+3B,yfaU
Ara+3B,yfaW
Ara+3B,yfaW
Ara+3B,yfaO
Ara+3B,yfbF
Ara+3B,yfbH
Ara+3B,menE
Ara+3B,menC
Ara+3B,menB
Ara+3B,menF
Ara+3B,menF
Ara+3B,ECB_02200
Ara+3B,nuoM
Ara+3B,nuoL
Ara+3B,yfbS
Ara+3B,yfbS
Ara+3B,yfcC
Ara+3B,yfcE
Ara+3B,yfcI
Ara+3B,hisQ
Ara+3B,hisJ
Ara+3B,folC
Ara+3B,flk
Ara+3B,fabB
Ara+3B,yfcA
Ara+3B,mepA
Ara+3B,aroC
Ara+3B,yfcB
Ara+3B,yfcS
Ara+3B,yfcTU
Ara+3B,yfcX
Ara+3B,vacJ
Ara+3B,evgS
Ara+3B,yfdU
Ara+3B,ypdE
Ara+3B,ypdG
Ara+3B,yfeO
Ara+3B,yfeO
Ara+3B,yfeO
Ara+3B,yfeO
Ara+3B,nupC
Ara+3B,zipA
Ara+3B,yfeU
Ara+3B,ypeA
Ara+3B,eutB
Ara+3B,eutB
Ara+3B,eutE
Ara+3B,cchA
Ara+3B,narQ
Ara+3B,acrD
Ara+3B,acrD
Ara+3B,acrD
Ara+3B,dapA
Ara+3B,hyfD
Ara+3B,hyfD
Ara+3B,focB
Ara+3B,upp
Ara+3B,ppk
Ara+3B,yfgH
Ara+3B,yfgI
Ara+3B,guaA
Ara+3B,pbpC
Ara+3B,pepB
Ara+3B,hscA
Ara+3B,hscA
Ara+3B,iscS
Ara+3B,hcaE
Ara+3B,hcaE
Ara+3B,hcaB
Ara+3B,yphA
Ara+3B,yphF
Ara+3B,yphF
Ara+3B,yphG
Ara+3B,yphG
Ara+3B,yphG
Ara+3B,yphG
Ara+3B,yphG
Ara+3B,yfhK
Ara+3B,yfhK
Ara+3B,yfhD
Ara+3B,rseC
Ara+3B,yfiE
Ara+3B,yfiK
Ara+3B,yfiP
Ara+3B,pssA
Ara+3B,yfiO
Ara+3B,rplS
Ara+3B,ffh
Ara+3B,ppnK
Ara+3B,recN
Ara+3B,ECB_02509
Ara+3B,ECB_02510
Ara+3B,ECB_02511
Ara+3B,ygaF
Ara+3B,gabP
Ara+3B,gabP
Ara+3B,stpA
Ara+3B,nrdF
Ara+3B,proW
Ara+3B,ygaZ
Ara+3B,emrR
Ara+3B,yqaB
Ara+3B,alaS
Ara+3B,srlB
Ara+3B,norV
Ara+3B,hypF
Ara+3B,ascF
Ara+3B,hycG
Ara+3B,hycF
Ara+3B,hypE
Ara+3B,mutS
Ara+3B,ygbI
Ara+3B,ygbJ
Ara+3B,ygbJ
Ara+3B,rpoS
Ara+3B,surE
Ara+3B,ispD
Ara+3B,ygcN
Ara+3B,ygcR
Ara+3B,ygcS
Ara+3B,relA
Ara+3B,ygdH
Ara+3B,ECB_02652
Ara+3B,fucI
Ara+3B,fucU
Ara+3B,gcvA
Ara+3B,amiC
Ara+3B,amiC
Ara+3B,recD
Ara+3B,recB
Ara+3B,recC
Ara+3B,recC
Ara+3B,mutH
Ara+3B,kduI
Ara+3B,yqeF
Ara+3B,ygeR
Ara+3B,ygeR
Ara+3B,ygeR
Ara+3B,xdhA
Ara+3B,xdhA
Ara+3B,xdhA
Ara+3B,ygeW
Ara+3B,ygeY
Ara+3B,yqeB
Ara+3B,yqeC
Ara+3B,yqeC
Ara+3B,ygfK
Ara+3B,ssnA
Ara+3B,xdhD
Ara+3B,xdhD
Ara+3B,ygfO
Ara+3B,lysS
Ara+3B,fldB
Ara+3B,ygfX
Ara+3B,bglA
Ara+3B,ubiH
Ara+3B,argK
Ara+3B,ygfI
Ara+3B,ygfI
Ara+3B,cmtB
Ara+3B,speB
Ara+3B,gshB
Ara+3B,yggW
Ara+3B,yggW
Ara+3B,ECB_02798
Ara+3B,flu
Ara+3B,flu
Ara+3B,flu
Ara+3B,flu
Ara+3B,yafZ
Ara+3B,yafZ
Ara+3B,ECB_02804
Ara+3B,yeeU
Ara+3B,yeeU
Ara+3B,yeeU
Ara+3B,yeeU
Ara+3B,ECB_02813
Ara+3B,ECB_02815
Ara+3B,ECB_02816
Ara+3B,ECB_02817
Ara+3B,ECB_02819
Ara+3B,ECB_02821
Ara+3B,ECB_02821
Ara+3B,ECB_02828
Ara+3B,ECB_02831
Ara+3B,ECB_02831
Ara+3B,ECB_02833
Ara+3B,ECB_02836
Ara+3B,ECB_02836
Ara+3B,ECB_02836
Ara+3B,ECB_02836
Ara+3B,ECB_02838
Ara+3B,yghG
Ara+3B,yghJ
Ara+3B,yghO
Ara+3B,ECB_02852
Ara+3B,ECB_02854
Ara+3B,ECB_02856
Ara+3B,ECB_02856
Ara+3B,ECB_02856
Ara+3B,ECB_02857
Ara+3B,yghS
Ara+3B,yghS
Ara+3B,gss
Ara+3B,hybO
Ara+3B,hybO
Ara+3B,yghB
Ara+3B,yqhD
Ara+3B,yqhH
Ara+3B,ygiQ
Ara+3B,parC
Ara+3B,tolC
Ara+3B,ygiC
Ara+3B,ygiE
Ara+3B,yqiK
Ara+3B,rfaE
Ara+3B,glnE
Ara+3B,ttdA
Ara+3B,ygjE
Ara+3B,dnaG
Ara+3B,rpoD
Ara+3B,rpoD
Ara+3B,ygjG
Ara+3B,ygjK
Ara+3B,ygjP
Ara+3B,ygjR
Ara+3B,ygjT
Ara+3B,uxaA
Ara+3B,uxaC
Ara+3B,exuT
Ara+3B,yqjA
Ara+3B,yqjB
Ara+3B,yqjG
Ara+3B,yhaJ
Ara+3B,yhaK
Ara+3B,yhaM
Ara+3B,garK
Ara+3B,garK
Ara+3B,agaS
Ara+3B,agaY
Ara+3B,agaC
Ara+3B,yraN
Ara+3B,yhbV
Ara+3B,mtr
Ara+3B,mtr
Ara+3B,mtr
Ara+3B,mtr
Ara+3B,nlpI
Ara+3B,infB
Ara+3B,infB
Ara+3B,nusA
Ara+3B,greA
Ara+3B,yrbE
Ara+3B,yhbG
Ara+3B,rpoN
Ara+3B,rpoN
Ara+3B,mtgA
Ara+3B,ECB_03080
Ara+3B,rplM
Ara+3B,mreC
Ara+3B,yhdT
Ara+3B,yhdG
Ara+3B,acrE
Ara+3B,rrfD
Ara+3B,smf
Ara+3B,smf
Ara+3B,rpsD
Ara+3B,gspA
Ara+3B,gspA
Ara+3B,gspE
Ara+3B,gspG
Ara+3B,gspJ
Ara+3B,kefB
Ara+3B,yheS
Ara+3B,yheT
Ara+3B,prkB
Ara+3B,yhfK
Ara+3B,pabA
Ara+3B,ppiA
Ara+3B,nirB
Ara+3B,cysG
Ara+3B,hofQ
Ara+3B,mrcA
Ara+3B,yrfF
Ara+3B,ompR
Ara+3B,greB
Ara+3B,feoB
Ara+3B,gntT
Ara+3B,malQ
Ara+3B,malQ
Ara+3B,malP
Ara+3B,malP
Ara+3B,malT
Ara+3B,malT
Ara+3B,malT
Ara+3B,ugpE
Ara+3B,ugpA
Ara+3B,rpoH
Ara+3B,zntA
Ara+3B,nikB
Ara+3B,nikB
Ara+3B,yhiH
Ara+3B,yhiKL
Ara+3B,yhiS
